numero_processo,data_ajuizamento,tribunal,grau,nivel_sigilo,classe_codigo,classe_nome,orgao_julgador_codigo,orgao_julgador_nome,municipio_ibge,assuntos_nomes,duracao_processo_dias,ultimo_movimento_data,ultimo_movimento_codigo,ultimo_movimento_descricao
50037631620218240010,2021-07-22T16:22:29.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Seguro,510,2022-12-15T14:49:29.000Z,22,Baixa Definitiva
50032459420198240010,2019-01-22T16:02:29.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Sucumbenciais ,1972,2024-06-17T16:24:32.000Z,898,Por decisão judicial
00012867719998240010,1999-05-27T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Obrigações,9072,2024-03-28T21:08:23.000Z,22,Baixa Definitiva
50000790620098240010,2009-10-15T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Sucumbenciais |DIREITO CIVIL,5265,2024-03-15T12:27:45.000Z,22,Baixa Definitiva
00035470520058240010,2005-11-25T00:00:00.000Z,TJSC,G1,0,40,Monitória,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inadimplemento,6940,2024-11-30T01:01:49.000Z,1051,Decurso de Prazo
00034004220068240010,2006-11-01T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cédula de Crédito Industrial,6782,2025-05-27T12:43:18.000Z,51,Conclusão
50026358720238240010,2023-05-02T10:10:59.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Esbulho / Turbação / Ameaça,136,2023-09-15T19:42:01.000Z,22,Baixa Definitiva
50001410220168240010,2016-07-28T10:07:43.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Esbulho / Turbação / Ameaça,2877,2024-07-08T20:16:11.000Z,22,Baixa Definitiva
50066714620218240010,2021-12-16T17:20:06.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Moral|Cláusulas Abusivas,652,2023-09-30T01:03:17.000Z,22,Baixa Definitiva
50002807520218240010,2021-01-21T15:40:04.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Contratos Bancários,862,2023-06-02T16:45:48.000Z,22,Baixa Definitiva
50056599420218240010,2021-10-21T18:42:39.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Contratos Bancários,1218,2025-02-21T14:54:55.000Z,898,Por decisão judicial
50025426620198240010,2019-11-27T09:05:26.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Moral,1290,2023-06-09T15:01:56.000Z,22,Baixa Definitiva
50005267620188240010,2018-02-27T10:48:26.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Anônima,2270,2024-05-18T03:54:14.000Z,22,Baixa Definitiva
50029251020208240010,2020-07-02T14:32:29.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inadimplemento,234,2021-02-22T09:03:52.000Z,581,Documento
50001145320158240010,2015-11-24T16:22:06.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Compra e Venda,3437,2025-04-23T01:16:24.000Z,1051,Decurso de Prazo
50002074520178240010,2017-05-11T14:14:22.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Nota Promissória,2688,2024-09-21T09:03:54.000Z,22,Baixa Definitiva
50005971020208240010,2020-02-07T10:47:08.000Z,TJSC,G1,0,74,Alvará Judicial - Lei 6858/80,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,1257,2023-07-18T12:02:59.000Z,12282,Expedida/Certificada
00000112020048240010,2004-01-06T00:00:00.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,6033,2020-07-13T16:08:45.000Z,22,Baixa Definitiva
00023533820038240010,2003-07-28T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Obrigações|Erro de Procedimento,7634,2024-06-21T20:52:10.000Z,22,Baixa Definitiva
00022186020028240010,2002-09-04T00:00:00.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,6979,2021-10-13T15:24:31.000Z,22,Baixa Definitiva
50098496520248240020,2024-04-23T09:33:06.000Z,TJSC,G1,0,261,Carta Precatória Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Alienação Fiduciária|Citação,412,2025-06-09T17:02:35.000Z,51,Conclusão
00001318319928240010,1992-04-30T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Obrigações,11642,2024-03-15T12:32:16.000Z,22,Baixa Definitiva
00029043220148240010,2014-11-07T16:21:06.000Z,TJSC,G1,0,229,Impugnação ao Cumprimento de Sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Obrigações,2435,2021-07-09T12:54:53.000Z,22,Baixa Definitiva
03012742320188240010,2018-05-10T10:27:38.000Z,TJSC,G1,0,172,Embargos à Execução,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Alienação Fiduciária,1027,2021-03-03T17:42:29.000Z,85,Petição
50000279720158240010,2015-04-06T17:21:08.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Seguro,3468,2024-10-04T17:06:49.000Z,12281,Comunicação eletrônica
50055767820218240010,2021-10-18T17:20:52.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cédula de Crédito Bancário,552,2023-04-24T14:54:34.000Z,898,Por decisão judicial
50000348920158240010,2015-04-28T11:48:52.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Compra e Venda,3578,2025-03-19T12:51:56.000Z,898,Por decisão judicial
00000152320058240010,2005-01-04T00:00:00.000Z,TJSC,G1,0,30,Arrolamento Comum,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,7421,2025-04-30T12:38:51.000Z,898,Por decisão judicial
50021263020218240010,2021-04-30T15:17:34.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inclusão Indevida em Cadastro de Inadimplentes|Cumprimento Provisório de Sentença|Sucumbenciais ,850,2023-08-28T16:16:50.000Z,581,Documento
50020411020228240010,2022-04-18T15:07:07.000Z,TJSC,G1,0,172,Embargos à Execução,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inadimplemento,576,2023-11-16T13:46:06.000Z,22,Baixa Definitiva
50017804020258240010,2025-03-28T10:14:16.000Z,TJSC,G1,0,12246,Cumprimento de Sentença de Obrigação de Prestar Alimentos,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Alimentos,76,2025-06-12T17:58:41.000Z,581,Documento
50000862220148240010,2014-08-29T14:48:18.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Telefonia,2358,2021-02-12T02:37:52.000Z,22,Baixa Definitiva
00022743920158240010,2015-09-24T17:01:15.000Z,TJSC,G1,0,229,Impugnação ao Cumprimento de Sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Expurgos Inflacionários / Planos Econômicos,3227,2024-07-30T22:48:59.000Z,22,Baixa Definitiva
50000227020188240010,2018-08-16T18:47:06.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Compra e Venda|Inadimplemento,975,2021-04-17T22:25:21.000Z,12282,Expedida/Certificada
50001855020188240010,2018-02-15T16:49:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inclusão Indevida em Cadastro de Inadimplentes,1001,2020-11-13T17:35:17.000Z,22,Baixa Definitiva
50031860920198240010,2019-01-30T10:34:43.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Sucumbenciais ,2042,2024-09-04T11:25:37.000Z,85,Petição
50000265420118240010,2011-04-01T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Execução Fiscal ,4818,2024-06-10T11:04:56.000Z,22,Baixa Definitiva
50000022120148240010,2014-09-18T14:32:36.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cancelamento de Protesto,3497,2024-04-15T19:01:04.000Z,22,Baixa Definitiva
50031838320218240010,2021-06-24T15:43:05.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Interpretação / Revisão de Contrato|Indenização por Dano Moral,687,2023-05-12T18:20:05.000Z,22,Baixa Definitiva
50001316020138240010,2013-12-18T13:12:23.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Execução Fiscal |DIREITO CIVIL,3735,2024-04-29T15:49:49.000Z,22,Baixa Definitiva
50007308620198240010,2019-08-15T15:37:13.000Z,TJSC,G1,0,40,Monitória,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Duplicata,611,2021-04-18T14:35:36.000Z,12282,Expedida/Certificada
00021839520058240010,2005-08-12T00:00:00.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inadimplemento,6877,2024-06-11T01:12:35.000Z,1051,Decurso de Prazo
50043527120228240010,2022-08-09T17:57:07.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Compra e Venda,98,2022-11-16T16:09:50.000Z,22,Baixa Definitiva
50022914820198240010,2019-11-13T14:04:23.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Seguro,302,2020-09-11T12:20:41.000Z,581,Documento
50009960520218240010,2021-03-01T18:35:24.000Z,TJSC,G1,0,74,Alvará Judicial - Lei 6858/80,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,953,2023-10-11T13:48:14.000Z,22,Baixa Definitiva
50000617720128240010,2012-11-23T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Execução Fiscal ,3857,2023-06-16T17:14:00.000Z,22,Baixa Definitiva
03024671520148240010,2014-10-06T16:31:52.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Expurgos Inflacionários / Planos Econômicos,3810,2025-04-04T16:29:33.000Z,51,Conclusão
50058646020208240010,2020-12-20T21:44:08.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Espécies de Títulos de Crédito,959,2023-08-07T15:00:21.000Z,22,Baixa Definitiva
50010129020208240010,2020-02-28T17:47:43.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Seguro,948,2022-10-04T12:49:55.000Z,22,Baixa Definitiva
50001976420188240010,2018-12-19T10:56:38.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Sucumbenciais ,1323,2022-08-29T18:49:01.000Z,22,Baixa Definitiva
50067586520228240010,2022-12-06T17:04:22.000Z,TJSC,G1,0,172,Embargos à Execução,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Nota Promissória,297,2023-09-30T01:02:57.000Z,22,Baixa Definitiva
03011581720188240010,2018-05-02T15:22:51.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Material|Indenização por Dano Moral,2577,2025-05-23T09:00:08.000Z,581,Documento
50002937920188240010,2018-11-21T10:25:23.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Compra e Venda,2045,2024-06-29T01:08:10.000Z,22,Baixa Definitiva
50000029019928240010,1992-06-04T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inadimplemento,11227,2023-03-01T18:49:47.000Z,22,Baixa Definitiva
00028914820058240010,2005-11-16T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Obrigações|Erro de Procedimento,6724,2024-04-15T17:40:57.000Z,22,Baixa Definitiva
50040576820218240010,2021-08-05T09:27:36.000Z,TJSC,G1,0,81,Busca e Apreensão em Alienação Fiduciária,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Alienação Fiduciária,350,2022-07-21T15:32:02.000Z,22,Baixa Definitiva
03004194420188240010,2018-02-26T15:48:36.000Z,TJSC,G1,0,12374,Homologação da Transação Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Contratos Bancários,1326,2021-10-14T16:23:23.000Z,581,Documento
50000085319998240010,1999-02-01T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,DIREITO CIVIL,9055,2023-11-17T13:26:36.000Z,22,Baixa Definitiva
50000761220138240010,2013-03-06T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Execução Fiscal ,4436,2025-04-29T11:19:24.000Z,85,Petição
00007055720028240010,2002-04-17T00:00:00.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,8398,2025-04-14T17:02:37.000Z,85,Petição
50000802020118240010,2011-11-08T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Sucumbenciais ,3522,2021-06-30T19:02:34.000Z,22,Baixa Definitiva
50018324120228240010,2022-04-06T11:30:01.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Moral,443,2023-06-23T15:59:44.000Z,22,Baixa Definitiva
50015847520228240010,2022-03-28T09:41:04.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Moral,562,2023-10-11T13:45:59.000Z,22,Baixa Definitiva
00004751520028240010,2002-03-19T00:00:00.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Obrigação de Fazer / Não Fazer,8485,2025-06-12T10:35:25.000Z,51,Conclusão
50000059819998240010,1999-10-27T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inadimplemento,7826,2021-03-31T15:42:09.000Z,22,Baixa Definitiva
50001021520108240010,2010-08-13T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Sucumbenciais ,4807,2023-10-11T13:51:59.000Z,22,Baixa Definitiva
50013670320208240010,2020-03-20T09:06:14.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Material,976,2022-11-21T13:41:17.000Z,22,Baixa Definitiva
50042845820218240010,2021-08-16T09:06:23.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Práticas Abusivas,606,2023-04-14T18:51:44.000Z,22,Baixa Definitiva
50000277820078240010,2007-03-06T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,DIREITO CIVIL,5834,2023-02-25T09:10:29.000Z,22,Baixa Definitiva
50001263820138240010,2013-09-23T00:00:00.000Z,TJSC,G1,0,231,Impugnação ao Valor da Causa Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,DIREITO CIVIL,2697,2021-02-10T14:08:46.000Z,581,Documento
00045825820098240010,2009-11-30T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Compra e Venda,5553,2025-02-12T15:19:55.000Z,123,Remessa
50025322220198240010,2019-11-26T16:35:09.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Seguro,1301,2023-06-20T14:57:37.000Z,581,Documento
00015195920088240010,2008-04-22T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Obrigações|Erro de Procedimento,5832,2024-04-10T17:47:29.000Z,22,Baixa Definitiva
50000577920088240010,2008-06-25T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,DIREITO CIVIL,6055,2025-01-23T01:03:05.000Z,1051,Decurso de Prazo
50042866220208240010,2020-09-23T22:20:36.000Z,TJSC,G1,0,172,Embargos à Execução,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Pagamento|Efeito Suspensivo / Impugnação / Embargos à Execução|Nota Promissória,1002,2023-06-23T16:05:04.000Z,22,Baixa Definitiva
03021772420198240010,2019-07-08T10:03:16.000Z,TJSC,G1,0,81,Busca e Apreensão em Alienação Fiduciária,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Alienação Fiduciária,774,2021-08-21T01:13:14.000Z,1051,Decurso de Prazo
50015743620198240010,2019-10-07T10:48:40.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Moral|Cartão de Crédito|Dever de Informação|Práticas Abusivas|Indenização por Dano Moral|Vendas casadas,982,2022-06-15T11:24:32.000Z,22,Baixa Definitiva
50002037120188240010,2018-05-28T16:58:50.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Anônima,2332,2024-10-29T19:39:01.000Z,581,Documento
50003598820208240010,2020-01-27T17:59:35.000Z,TJSC,G1,0,261,Carta Precatória Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Obrigação de Fazer / Não Fazer|Penhora / Depósito/ Avaliação ,1129,2023-03-01T18:59:58.000Z,22,Baixa Definitiva
50004455920208240010,2020-01-30T18:09:11.000Z,TJSC,G1,0,172,Embargos à Execução,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Duplicata,1278,2023-08-01T16:47:53.000Z,22,Baixa Definitiva
00003582820198240010,2019-02-21T16:47:22.000Z,TJSC,G1,0,12119,Incidente de Desconsideração de Personalidade Jurídica,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Obrigações,2295,2025-06-06T12:40:24.000Z,60,Expedição de documento
50005657320188240010,2018-04-19T14:46:32.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,"Defeito, nulidade ou anulação",2459,2025-01-13T12:53:39.000Z,22,Baixa Definitiva
50001388620128240010,2012-09-05T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Sucumbenciais |DIREITO CIVIL,4236,2024-04-11T16:50:34.000Z,22,Baixa Definitiva
50022611220238240159,2023-11-13T15:38:06.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,577,2025-06-13T14:51:22.000Z,85,Petição
50010859120228240010,2022-03-04T15:08:03.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Nota Promissória,930,2024-09-19T18:36:41.000Z,22,Baixa Definitiva
03020684420188240010,2018-07-26T11:37:57.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Prestação de Serviços,996,2021-04-17T22:26:01.000Z,12282,Expedida/Certificada
03020407620188240010,2018-07-25T11:49:31.000Z,TJSC,G1,0,1706,Procedimento Comum Infância e Juventude,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Saúde|Tratamento Médico-Hospitalar,994,2021-04-14T13:48:20.000Z,22,Baixa Definitiva
50040954620228240010,2022-07-27T15:43:45.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Rescisão / Resolução,489,2023-11-28T17:32:31.000Z,22,Baixa Definitiva
00018595219988240010,1998-10-14T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inadimplemento,9633,2025-02-27T15:07:46.000Z,85,Petição
50052992820228240010,2022-09-22T17:16:53.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Moral,111,2023-01-12T17:01:55.000Z,22,Baixa Definitiva
50002570820168240010,2016-01-25T17:08:13.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Parceria Agrícola e/ou pecuária,3343,2025-04-12T23:43:29.000Z,85,Petição
50000219020158240010,2015-11-06T16:14:13.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Telefonia,3398,2025-02-28T09:13:53.000Z,581,Documento
00018196920188240010,2017-03-06T00:00:00.000Z,TJSC,G1,0,151,Liquidação por Arbitramento,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Anônima,1671,2023-03-01T18:26:05.000Z,22,Baixa Definitiva
50057400920228240010,2022-10-17T13:10:28.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Moral,249,2023-06-23T16:09:06.000Z,22,Baixa Definitiva
50001206020158240010,2015-08-18T13:16:10.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Obrigações|Erro de Procedimento,3237,2024-06-29T01:10:45.000Z,22,Baixa Definitiva
50013546720218240010,2021-03-18T15:50:22.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Seguro,603,2022-11-11T18:20:41.000Z,22,Baixa Definitiva
00002264019978240010,1997-10-02T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Adimplemento e Extinção,9734,2024-05-27T20:34:46.000Z,22,Baixa Definitiva
50001809620168240010,2016-10-10T16:32:51.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Anônima,2214,2022-11-11T16:55:21.000Z,22,Baixa Definitiva
50000371520138240010,2013-04-03T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Execução Fiscal ,4026,2024-04-11T14:10:06.000Z,22,Baixa Definitiva
50052679120208240010,2020-11-19T13:58:56.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Material,255,2021-08-02T12:57:39.000Z,22,Baixa Definitiva
50057078720208240010,2020-12-14T11:51:21.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Espécies de Títulos de Crédito,883,2023-05-16T15:56:32.000Z,22,Baixa Definitiva
50070911720228240010,2022-12-21T13:59:06.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Acidente de Trânsito|Sucumbenciais ,251,2023-08-29T18:08:08.000Z,12282,Expedida/Certificada
03031383820148240010,2014-12-16T17:46:11.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cancelamento de Protesto|Indenização por Dano Moral|Indenização por Dano Moral,3460,2024-06-07T14:47:56.000Z,22,Baixa Definitiva
50000354020168240010,2016-11-14T14:07:29.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Anônima|Perdas e Danos,2639,2024-02-05T14:41:52.000Z,85,Petição
00016334620188240010,2018-07-17T14:43:40.000Z,TJSC,G1,0,12119,Incidente de Desconsideração de Personalidade Jurídica,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Obrigações,2298,2024-10-31T15:24:48.000Z,22,Baixa Definitiva
50002167020188240010,2018-12-14T15:30:04.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Rescisão do contrato e devolução do dinheiro,2093,2024-09-10T09:04:52.000Z,581,Documento
03012332220198240010,2019-04-17T13:09:12.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Execução Fiscal ,442,2020-07-02T16:31:42.000Z,22,Baixa Definitiva
50043870220208240010,2020-09-29T13:14:46.000Z,TJSC,G1,0,261,Carta Precatória Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Moral|Diligências,15,2020-10-15T12:39:57.000Z,22,Baixa Definitiva
00054676720128240010,2012-12-06T00:00:00.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Prestação de Serviços|Sucumbenciais ,4559,2025-06-13T02:36:47.000Z,92,Publicação
00019751920028240010,2002-08-13T00:00:00.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,8332,2025-06-06T11:15:49.000Z,22,Baixa Definitiva
03026577520148240010,2014-10-24T12:36:54.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Expurgos Inflacionários / Planos Econômicos,3842,2025-05-08T14:03:32.000Z,12281,Comunicação eletrônica
50027392120198240010,2019-12-04T17:02:21.000Z,TJSC,JE,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cheque,1378,2023-09-13T16:01:58.000Z,22,Baixa Definitiva
50014764620228240010,2022-03-23T14:36:34.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Empréstimo consignado,163,2022-09-02T15:48:32.000Z,22,Baixa Definitiva
